city,bedrooms,city_center_dist_km,metro_dist_km,daily_price,weekends
Lisbon,1,2.481,0.288,135.32,0
Lisbon,1,2.377,0.273,124.06,0
Lisbon,1,2.659,1.572,228.42,0
Lisbon,1,1.072,0.599,245.78,0
Lisbon,1,2.527,0.385,147.05,0
Lisbon,1,1.328,0.562,245.78,0
Lisbon,1,1.138,0.506,311.68,0
Lisbon,2,1.244,0.4,397.51,0
Lisbon,2,2.302,1.275,234.05,0
Lisbon,1,1.855,0.51,299.02,0
Lisbon,2,2.38,1.364,336.3,0
Lisbon,1,2.326,0.233,258.21,0
Lisbon,1,2.433,0.343,263.13,0
Lisbon,1,2.491,0.348,357.65,0
Lisbon,1,2.154,0.066,158.77,0
Lisbon,1,2.429,0.321,193.48,0
Lisbon,1,1.929,0.293,355.77,0
Lisbon,1,1.123,0.523,216.7,0
Lisbon,1,1.632,0.545,137.9,0
Lisbon,1,1.601,0.208,100.61,0
Lisbon,1,1.743,0.232,100.61,0
Lisbon,3,1.18,0.518,758.21,0
Lisbon,1,1.053,0.596,107.65,0
Lisbon,1,1.117,0.543,135.32,0
Lisbon,1,1.642,0.499,124.06,0
Lisbon,1,0.784,0.575,324.11,0
Lisbon,4,1.151,0.493,352.25,0
Lisbon,2,1.604,0.314,414.87,0
Lisbon,2,2.547,0.309,295.5,0
Lisbon,1,2.377,0.276,186.44,0
Lisbon,1,2.152,0.043,93.81,0
Lisbon,1,1.784,0.231,179.64,0
Lisbon,1,1.708,0.23,167.92,0
Lisbon,1,1.293,0.361,343.34,0
Lisbon,2,2.444,0.337,471.86,0
Lisbon,1,2.211,0.116,91.46,0
Lisbon,1,2.199,0.171,181.99,0
Lisbon,1,2.032,0.084,199.34,0
Lisbon,1,2.008,0.101,85.6,0
Lisbon,1,2.053,0.056,83.26,0
Lisbon,1,1.821,0.215,346.62,0
Lisbon,2,1.551,0.575,284.01,0
Lisbon,0,0.619,0.144,194.65,0
Lisbon,1,0.493,0.192,245.78,0
Lisbon,1,1.39,0.17,204.97,0
Lisbon,1,1.618,0.179,119.37,0
Lisbon,2,1.683,0.703,204.97,0
Lisbon,0,0.662,0.116,244.37,0
Lisbon,1,1.403,0.234,144.7,0
Lisbon,2,1.639,0.774,217.87,0
Lisbon,2,1.39,0.254,245.54,0
Lisbon,1,1.333,0.199,244.61,0
Lisbon,1,1.165,0.304,126.17,0
Lisbon,1,0.884,0.285,268.76,0
Lisbon,1,1.422,0.3,105.53,0
Lisbon,1,1.55,0.386,141.42,0
Lisbon,1,1.662,0.823,198.17,0
Lisbon,1,1.621,0.404,108.82,0
Lisbon,2,1.614,0.443,350.14,0
Lisbon,3,1.686,0.508,288.7,0
Lisbon,1,1.501,0.391,133.21,0
Lisbon,1,0.884,0.285,245.78,0
Lisbon,1,1.552,0.731,142.59,0
Lisbon,1,1.462,0.3,103.19,0
Lisbon,1,1.578,0.707,128.28,0
Lisbon,1,1.314,0.188,128.52,0
Lisbon,1,1.37,0.24,107.65,0
Lisbon,1,1.445,0.252,100.84,0
Lisbon,1,1.389,0.235,249.3,0
Lisbon,1,1.63,0.272,103.19,0
Lisbon,1,1.429,0.258,112.34,0
Lisbon,3,1.568,0.502,450.98,0
Lisbon,1,1.633,0.307,89.12,0
Lisbon,1,1.59,0.428,108.82,0
Lisbon,1,1.413,0.351,344.04,0
Lisbon,1,1.417,0.512,257.5,0
Lisbon,2,1.374,0.253,228.42,0
Lisbon,1,1.362,0.275,119.37,0
Lisbon,1,1.119,0.842,253.75,0
Lisbon,0,1.494,0.474,222.56,0
Lisbon,1,1.733,0.653,91.46,0
Lisbon,3,1.278,0.147,437.15,0
Lisbon,1,1.451,0.349,204.03,0
Lisbon,2,1.729,0.437,274.62,0
Lisbon,1,1.504,0.452,107.65,0
Lisbon,1,1.495,0.431,107.65,0
Lisbon,2,1.467,0.513,269.93,0
Lisbon,1,1.521,0.383,229.36,0
Lisbon,1,1.77,0.848,101.78,0
Lisbon,2,1.578,0.371,262.9,0
Lisbon,2,0.802,0.205,250.47,0
Lisbon,1,1.517,0.609,201.69,0
Lisbon,1,0.784,0.219,193.48,0
Lisbon,2,1.682,0.739,231.94,0
Lisbon,2,1.7,0.765,274.62,0
Lisbon,0,1.58,0.159,100.61,0
Lisbon,1,1.526,0.461,117.03,0
Lisbon,1,1.703,0.508,119.37,0
Lisbon,2,1.699,0.726,196.76,0
Lisbon,2,1.638,0.575,341.93,0
Lisbon,1,1.371,0.233,122.65,0
Lisbon,2,1.411,0.332,338.41,0
Lisbon,1,1.682,0.576,218.81,0
Lisbon,0,0.52,0.089,170.5,0
Lisbon,1,1.714,0.399,191.14,0
Lisbon,1,1.63,0.618,224.91,0
Lisbon,1,1.653,0.392,224.91,0
Lisbon,1,1.633,0.428,104.13,0
Lisbon,1,0.726,0.153,228.19,0
Lisbon,1,1.465,0.297,82.08,0
Lisbon,2,0.657,0.102,300.19,0
Lisbon,1,1.288,0.194,103.19,0
Lisbon,1,1.528,0.303,216.7,0
Lisbon,2,1.502,0.597,216.7,0
Lisbon,1,1.618,0.179,129.69,0
Lisbon,2,0.794,0.199,288.7,0
Lisbon,1,1.651,0.265,184.1,0
Lisbon,1,1.705,0.646,181.99,0
Lisbon,2,1.629,0.741,284.01,0
Lisbon,2,1.596,0.714,268.76,0
Lisbon,0,0.138,0.195,228.42,0
Lisbon,1,1.654,0.59,229.36,0
Lisbon,1,2.316,1.12,254.92,0
Lisbon,1,0.28,0.306,154.08,0
Lisbon,1,1.615,0.71,244.61,0
Lisbon,2,1.619,0.525,170.26,0
Lisbon,2,1.722,0.842,291.98,0
Lisbon,2,1.802,0.726,286.35,0
Lisbon,2,1.731,0.691,291.98,0
Lisbon,2,1.609,0.715,292.21,0
Lisbon,2,1.549,0.503,365.38,0
Lisbon,1,1.606,0.518,201.45,0
Lisbon,1,1.751,0.716,257.5,0
Lisbon,1,2.487,1.409,135.32,0
Lisbon,2,2.312,1.676,355.77,0
Lisbon,2,1.625,0.691,294.32,0
Lisbon,1,0.275,0.288,156.43,0
Lisbon,1,0.254,0.296,202.86,0
Lisbon,1,2.194,1.028,214.35,0
Lisbon,1,1.667,0.597,286.35,0
Lisbon,1,1.663,0.543,107.65,0
Lisbon,2,1.645,0.757,263.13,0
Lisbon,2,1.868,0.867,272.28,0
Lisbon,3,0.33,0.265,529.78,0
Lisbon,1,2.296,1.237,118.2,0
Lisbon,1,2.315,1.755,234.05,0
London,1,5.301,1.589,570.1,0
London,1,2.199,0.379,297.98,0
London,1,2.323,0.453,336.79,0
London,1,5.708,1.724,226.72,0
London,1,3.258,0.825,256.36,0
London,1,5.086,1.806,239.89,0
London,1,4.595,0.297,324.09,0
London,1,5.102,1.014,155.7,0
London,1,4.534,1.773,129.35,0
London,0,3.747,0.418,246.01,0
London,0,3.79,0.383,220.14,0
London,1,4.639,0.496,362.9,0
London,1,5.945,1.743,207.44,0
London,1,3.222,1.152,285.05,0
London,3,4.488,1.969,505.19,0
London,1,4.324,0.808,142.52,0
London,1,5.328,1.754,310.92,0
London,2,3.59,0.201,608.9,0
London,1,5.117,1.674,207.44,0
London,1,3.696,0.353,194.5,0
London,2,3.545,0.676,512.95,0
London,1,3.219,0.468,206.03,0
London,1,3.067,0.501,213.55,0
London,1,3.482,0.225,215.2,0
London,1,5.689,0.923,145.35,0
London,3,4.91,0.687,2173.85,0
London,1,3.776,0.773,271.88,0
London,1,3.783,0.78,220.37,0
London,1,5.454,1.061,362.66,0
London,1,4.194,0.282,271.88,0
London,1,5.943,1.341,207.44,0
London,1,4.471,0.31,156.64,0
London,1,5.397,1.483,265.53,0
London,1,1.318,0.189,233.31,0
London,1,1.942,0.23,540.23,0
London,0,3.06,1.074,466.38,0
London,1,4.766,0.915,139.7,0
London,1,4.868,2.17,467.56,0
London,1,4.221,0.507,150.05,0
London,0,4.88,1.093,265.76,0
London,1,6.856,0.528,220.37,0
London,1,5.575,0.678,173.57,0
London,1,3.558,0.803,274.7,0
London,1,6.325,2.283,181.57,0
London,2,3.42,0.071,463.79,0
London,1,4.291,0.296,259.18,0
London,0,2.151,0.398,246.24,0
London,1,7.295,1.394,134.53,0
London,4,4.37,0.196,121.83,0
London,1,3.975,0.935,285.05,0
London,1,4.119,0.431,259.18,0
London,0,3.787,0.26,262.94,0
London,1,3.227,0.787,431.34,0
London,1,2.544,0.327,246.24,0
London,2,3.416,0.212,652.88,0
London,3,4.953,0.646,2180.44,0
London,1,6.894,0.478,318.68,0
London,1,3.314,0.145,656.65,0
London,1,0.449,0.136,269.53,0
London,2,3.468,0.113,900.3,0
London,1,0.465,0.068,269.53,0
London,1,4.71,1.086,251.18,0
London,1,4.875,1.09,262.94,0
London,2,4.471,0.172,453.44,0
London,1,3.514,1.012,182.51,0
London,1,8.668,1.665,132.18,0
London,1,4.875,0.375,113.83,0
London,1,3.429,1.022,187.68,0
London,1,4.738,0.285,471.55,0
London,1,4.594,0.322,500.01,0
London,1,4.697,0.25,479.32,0
London,1,5.462,0.572,173.57,0
London,2,3.499,1.014,422.4,0
London,1,4.723,1.71,207.44,0
London,1,3.745,0.274,241.07,0
London,0,5.509,0.572,168.4,0
London,2,4.489,0.451,722.97,0
London,1,4.781,0.265,168.4,0
London,1,4.194,0.734,285.05,0
London,1,4.681,1.321,213.55,0
London,3,4.818,0.872,621.84,0
London,1,4.742,1.868,176.16,0
London,1,3.25,0.853,414.64,0
London,1,2.651,0.306,250.24,0
London,1,7.865,1.291,116.65,0
London,0,3.84,0.493,238.48,0
London,1,4.103,0.123,292.81,0
London,1,4.606,1.069,265.53,0
London,2,3.374,0.07,742.26,0
London,2,3.634,0.234,463.79,0
London,1,6.021,1.66,269.53,0
London,0,4.804,0.188,413.46,0
London,0,4.048,0.273,217.78,0
London,1,4.569,0.035,155.7,0
London,0,3.849,0.317,212.61,0
London,1,1.574,0.106,489.66,0
London,1,2.996,0.261,212.61,0
London,1,7.16,0.733,220.14,0
London,1,7.312,1.4,137.35,0
London,2,4.543,0.321,1023.54,0
London,1,4.603,0.444,515.53,0
London,1,7.429,0.761,197.09,0
London,1,4.335,0.43,129.35,0
London,1,3.347,0.241,230.72,0
London,3,4.068,0.239,489.66,0
London,2,3.609,0.228,725.32,0
London,1,5.941,1.282,166.04,0
London,1,4.352,0.138,475.32,0
London,3,4.497,0.156,2979.61,0
London,1,3.279,0.894,615.25,0
London,3,4.556,1.524,915.36,0
London,1,4.315,0.706,176.16,0
London,1,5.86,0.452,170.04,0
London,1,5.695,1.266,134.53,0
London,1,3.36,0.977,492.25,0
London,2,6.928,0.761,660.88,0
London,1,3.708,0.823,297.75,0
London,1,0.44,0.132,269.53,0
London,1,5.074,0.676,233.31,0
London,1,3.038,0.619,382.18,0
London,1,4.205,0.344,167.22,0
London,1,5.64,0.704,158.05,0
London,2,4.301,0.21,437.92,0
London,1,3.354,0.927,334.2,0
London,2,4.745,1.469,172.39,0
London,1,4.862,0.727,305.75,0
London,1,4.706,1.988,170.98,0
London,2,3.508,0.158,699.45,0
London,1,5.256,1.06,272.11,0
London,1,5.997,1.999,164.63,0
London,1,7.348,1.388,187.68,0
London,1,3.682,0.837,187.92,0
London,1,3.946,0.558,163.22,0
London,0,4.677,0.365,661.82,0
London,1,4.315,0.706,148.87,0
London,1,4.16,0.599,177.33,0
London,1,4.845,1.894,168.4,0
London,1,5.918,1.381,344.55,0
London,1,2.765,0.422,165.81,0
London,1,4.016,0.647,148.87,0
London,1,3.579,0.229,452.03,0
London,0,3.84,0.493,243.66,0
London,0,3.84,0.493,243.66,0
London,2,5.533,1.756,583.03,0
London,1,7.144,0.359,134.53,0
London,3,5.426,1.095,919.82,0
London,1,3.6,0.895,295.4,0
London,1,3.417,0.987,191.91,0
London,0,3.968,0.301,204.61,0
London,2,5.306,1.762,867.85,0
London,2,17.005,5.378,401.7,0
London,3,4.119,1.549,582.8,0
London,1,3.279,0.487,388.53,0
London,0,3.328,0.564,1321.29,0
London,2,4.842,0.334,3413.77,0
London,1,3.536,0.983,187.92,0
London,1,3.576,0.637,251.42,0
London,1,3.763,1.716,336.79,0
London,2,4.273,0.397,987.09,0
London,0,3.305,0.909,420.99,0
London,2,4.253,0.205,886.19,0
London,1,3.202,0.228,271.88,0
London,1,16.867,3.717,111.48,0
London,0,3.923,0.8,155.46,0
London,1,6.024,1.194,200.62,0
London,2,3.698,0.797,502.6,0
London,1,2.081,0.416,143.94,0
London,2,3.697,0.798,502.6,0
London,1,3.751,1.072,194.27,0
London,1,4.631,0.849,130.77,0
London,0,3.807,0.507,233.31,0
London,1,3.965,0.222,327.85,0
London,1,4.975,1.877,194.5,0
London,1,7.043,0.53,971.8,0
London,2,4.78,0.813,531.06,0
London,1,6.137,1.127,166.98,0
London,1,4.126,0.1,872.08,0
London,0,4.304,0.245,277.05,0
London,0,5.545,0.973,375.83,0
London,1,4.091,0.13,431.57,0
London,0,4.531,0.333,243.66,0
London,1,3.357,0.382,129.35,0
London,1,3.506,1.043,401.7,0
London,0,4.119,0.105,269.53,0
London,1,3.162,1.166,417.23,0
London,1,16.749,3.452,103.48,0
London,1,4.46,0.276,334.2,0
London,1,4.267,0.202,384.77,0
London,1,6.274,1.922,155.7,0
London,2,4.934,0.656,474.14,0
London,0,4.11,0.262,183.92,0
London,3,4.138,0.094,1152.9,0
London,2,6.407,1.737,489.66,0
London,1,4.651,0.321,138.76,0
London,1,3.336,0.308,453.44,0
London,1,5.41,2.16,629.84,0
London,1,3.16,0.793,436.51,0
London,2,7.295,1.121,707.21,0
London,1,2.391,0.437,133.59,0
London,1,2.373,0.301,133.59,0
London,3,6.426,2.153,790.23,0
London,1,7.23,0.444,142.52,0
London,2,6.136,1.397,1035.3,0
London,3,3.93,0.539,1308.59,0
London,0,3.418,0.218,335.38,0
London,4,5.977,1.754,336.79,0
London,1,4.759,0.131,373.01,0
London,1,4.759,0.131,373.01,0
London,1,5.942,1.097,388.53,0
London,1,5.362,1.591,164.4,0
London,1,1.176,0.372,242.24,0
London,1,4.298,1.952,271.88,0
London,1,5.027,0.326,158.05,0
London,1,3.674,0.469,194.27,0
London,1,9.667,0.553,163.22,0
London,1,4.643,0.431,418.4,0
London,1,3.745,0.207,154.28,0
London,2,4.4,0.266,514.12,0
London,1,5.81,1.558,181.57,0
London,2,17.296,5.395,427.57,0
London,1,2.267,0.305,278.46,0
London,2,6.149,1.741,460.03,0
London,1,4.711,1.297,414.4,0
London,1,6.502,0.511,129.35,0
London,2,3.473,0.223,511.54,0
London,1,3.93,0.431,239.89,0
London,0,4.16,0.123,217.78,0
London,1,7.004,0.302,293.28,0
London,1,3.116,0.68,233.31,0
London,1,3.163,0.73,207.2,0
London,1,4.886,0.704,388.53,0
London,2,3.788,0.378,988.5,0
London,1,4.556,0.34,386.18,0
London,0,3.5,0.498,316.09,0
London,1,4.055,0.549,176.16,0
London,1,4.19,1.786,155.46,0
London,2,4.112,0.116,956.04,0
London,1,4.307,0.347,602.55,0
London,1,17.321,5.55,150.05,0
London,1,7.312,1.231,531.06,0
London,1,7.229,1.106,582.8,0
London,1,8.884,3.459,168.4,0
London,1,7.241,1.119,233.31,0
London,1,2.521,0.292,133.59,0
London,2,4.405,0.292,492.25,0
London,1,3.601,0.231,148.87,0
London,1,4.605,1.907,174.98,0
London,1,5.806,1.611,177.33,0
London,3,4.589,0.257,712.39,0
London,1,4.783,0.89,297.98,0
London,2,5.932,1.614,615.49,0
London,1,2.303,0.281,185.33,0
London,2,3.299,0.171,796.82,0
London,1,2.702,0.189,139.94,0
London,1,4.69,0.309,424.99,0
London,3,3.583,0.25,573.86,0
London,1,3.565,0.239,357.49,0
London,0,3.44,0.144,324.09,0
London,0,3.554,0.203,297.98,0
London,1,4.877,2.15,194.27,0
London,1,4.954,1.61,533.88,0
London,1,5.081,1.474,506.6,0
London,0,5.129,0.801,329.03,0
London,1,4.376,0.752,135.94,0
London,1,4.424,1.339,456.03,0
London,1,2.848,0.43,174.98,0
London,1,4.868,1.53,487.08,0
London,1,5.133,0.728,310.92,0
London,1,4.027,0.43,193.09,0
London,1,3.772,0.543,323.86,0
London,1,2.097,0.144,185.33,0
London,1,5.895,1.641,161.81,0
London,1,3.806,0.484,288.81,0
London,1,5.029,1.528,496.25,0
London,1,5.756,2.129,123.24,0
London,1,4.876,1.565,496.25,0
London,1,3.953,0.287,243.66,0
London,1,4.745,0.382,213.79,0
London,1,16.925,5.7,108.66,0
London,1,3.402,0.1,408.05,0
London,1,4.128,0.095,573.86,0
London,1,4.714,0.943,135.94,0
London,1,4.725,0.243,481.9,0
London,0,3.586,0.268,374.42,0
London,1,3.667,0.257,331.62,0
London,2,3.158,0.268,531.06,0
London,0,3.712,0.371,330.21,0
London,1,4.615,0.291,695.69,0
London,0,4.968,0.608,341.96,0
London,1,4.672,0.379,743.67,0
London,1,4.522,0.302,423.81,0
London,1,3.525,0.706,395.12,0
London,1,4.938,0.654,450.86,0
London,1,4.982,0.853,166.98,0
London,1,5.999,2.178,362.66,0
London,1,4.644,1.904,160.63,0
London,3,3.547,0.949,722.97,0
London,1,4.93,1.414,435.1,0
London,1,3.401,0.02,766.95,0
London,1,6.314,2.085,213.79,0
London,0,3.95,0.486,362.66,0
London,1,4.387,0.225,541.41,0
London,1,1.926,0.428,200.85,0
London,1,4.316,0.233,308.33,0
London,1,4.274,0.251,357.49,0
London,1,4.029,0.495,191.68,0
London,1,5.095,0.952,132.18,0
London,1,2.335,0.158,181.33,0
London,2,4.475,0.328,420.99,0
London,2,6.455,1.71,795.41,0
London,1,3.655,0.271,187.68,0
London,1,3.298,1.308,383.36,0
London,1,3.65,0.299,225.55,0
London,1,3.515,0.232,401.7,0
London,1,3.768,0.745,143.7,0
London,2,4.451,0.421,929.23,0
London,1,4.059,0.241,375.83,0
London,1,5.025,1.844,119.01,0
London,1,3.131,0.706,321.27,0
London,1,3.138,0.303,414.4,0
London,2,6.167,1.357,1059.53,0
London,0,3.816,0.432,505.19,0
London,1,3.614,0.909,187.92,0
London,1,3.842,0.472,260.59,0
London,1,4.567,0.332,484.49,0
London,2,4.939,0.707,543.99,0
London,1,3.662,0.334,186.74,0
London,1,3.736,0.941,285.05,0
London,1,3.766,0.418,360.31,0
London,1,8.042,1.172,155.7,0
London,1,4.571,1.198,154.28,0
London,1,3.815,0.445,297.98,0
London,1,3.075,0.63,285.05,0
London,1,2.496,0.356,168.4,0
London,1,0.647,0.299,211.2,0
London,1,4.554,1.239,121.83,0
London,1,3.678,0.844,297.75,0
London,3,4.539,1.193,956.04,0
London,2,4.3,0.391,1137.37,0
London,1,3.202,1.268,246.01,0
London,1,3.716,0.368,154.05,0
London,1,3.699,0.355,163.22,0
London,1,3.787,1.726,391.12,0
London,1,8.26,4.146,131.0,0
London,1,3.84,1.415,181.33,0
London,1,5.955,1.872,322.68,0
London,1,5.282,0.15,132.18,0
London,2,3.932,0.588,427.57,0
London,0,4.232,0.111,466.38,0
London,2,3.92,0.581,427.57,0
London,2,3.485,0.165,459.79,0
London,2,3.529,0.111,408.05,0
London,1,2.027,0.326,225.31,0
London,1,4.906,0.887,194.27,0
London,1,6.013,2.792,112.89,0
London,1,7.1,1.71,121.83,0
London,1,1.525,0.312,194.5,0
London,2,4.183,0.328,997.44,0
London,1,4.323,0.624,259.18,0
London,1,4.456,0.327,445.92,0
London,1,4.551,0.442,445.92,0
London,1,3.718,0.302,847.15,0
London,1,3.854,0.433,239.89,0
London,2,5.685,1.592,532.47,0
London,1,2.72,0.247,169.81,0
London,1,3.606,0.295,200.85,0
London,1,3.98,0.637,161.81,0
London,2,4.666,0.514,502.6,0
London,2,5.556,0.911,595.97,0
London,1,5.169,1.762,158.05,0
London,1,3.762,0.786,207.44,0
London,1,6.578,2.087,116.65,0
London,1,4.198,0.372,247.42,0
London,3,3.93,0.807,803.17,0
London,1,7.149,0.448,129.35,0
London,1,3.807,0.741,161.81,0
London,1,3.658,0.308,792.82,0
London,1,5.993,0.245,128.41,0
London,1,4.064,0.206,414.4,0
London,0,3.994,0.303,207.44,0
London,0,4.004,0.454,572.69,0
London,2,4.354,0.294,528.7,0
London,1,5.431,1.055,259.18,0
London,1,5.796,1.073,155.46,0
London,1,6.951,0.668,181.57,0
London,1,3.71,0.385,161.81,0
London,1,3.71,0.363,161.81,0
London,1,3.78,0.401,194.27,0
London,3,3.98,0.748,841.98,0
London,1,3.767,0.321,477.9,0
London,2,6.248,1.69,498.6,0
London,2,5.927,1.539,505.19,0
London,2,4.295,0.092,621.84,0
London,2,3.435,0.067,693.1,0
London,2,3.429,0.117,874.43,0
London,1,4.539,1.912,194.27,0
London,1,3.645,0.806,246.01,0
London,1,3.455,0.2,506.36,0
London,2,3.843,0.903,647.71,0
London,2,3.804,0.962,580.68,0
London,0,3.969,0.253,396.53,0
London,1,4.484,1.901,139.7,0
London,1,3.33,0.894,419.81,0
London,1,5.293,0.549,173.57,0
London,1,2.894,0.496,220.14,0
London,1,3.492,0.153,336.79,0
London,1,3.549,0.223,310.92,0
London,1,4.307,0.148,293.99,0
London,2,5.972,1.851,466.38,0
London,1,4.019,0.485,414.4,0
London,2,4.853,0.586,1167.48,0
London,1,4.673,0.411,391.35,0
London,1,2.546,0.117,199.68,0
London,1,4.641,0.421,391.35,0
London,1,4.561,0.401,357.49,0
London,1,4.026,1.782,200.85,0
London,1,7.038,0.642,155.46,0
London,1,4.676,0.936,112.89,0
London,1,4.773,1.979,214.96,0
London,0,4.287,0.198,349.96,0
London,1,4.851,1.342,168.4,0
London,2,5.907,1.771,777.3,0
London,1,5.31,0.858,142.52,0
London,1,6.845,0.473,82.79,0
London,1,4.204,0.353,207.44,0
London,1,3.809,0.803,310.92,0
London,1,6.972,0.717,194.27,0
London,2,4.57,0.361,621.84,0
London,1,6.955,2.829,87.96,0
London,0,3.576,0.23,324.09,0
London,1,2.957,0.183,129.35,0
London,1,4.28,0.216,479.32,0
London,0,3.626,0.304,324.09,0
London,0,3.51,0.185,324.09,0
London,2,3.775,0.424,619.72,0
London,0,4.483,0.267,222.96,0
London,0,3.57,0.252,297.98,0
London,1,3.96,0.877,537.64,0
London,2,3.937,0.959,770.95,0
London,1,3.651,0.256,288.81,0
London,1,3.829,0.927,537.64,0
London,2,4.589,2.072,362.66,0
London,1,3.492,0.192,414.4,0
London,0,3.617,0.27,310.92,0
London,3,4.771,1.648,459.79,0
London,1,3.037,0.624,259.18,0
London,0,7.103,0.981,137.35,0
London,0,3.271,0.838,440.27,0
London,1,4.829,0.907,107.72,0
London,2,4.052,0.928,598.56,0
London,1,4.14,0.407,192.38,0
London,1,4.257,1.649,168.4,0
London,1,4.783,0.543,336.79,0
London,1,2.915,0.486,210.02,0
London,1,2.837,0.576,221.55,0
London,1,2.816,0.517,207.44,0
London,1,2.889,0.571,204.85,0
London,0,6.019,0.341,155.7,0
London,1,5.503,1.047,290.22,0
London,1,3.587,1.019,554.58,0
London,1,4.233,0.574,187.68,0
London,1,7.259,1.276,160.63,0
London,1,4.579,2.129,235.66,0
London,1,6.93,0.596,155.46,0
London,1,4.42,1.659,176.39,0
London,3,4.312,1.738,582.8,0
London,1,5.068,1.681,215.2,0
London,1,5.808,0.457,177.33,0
London,1,4.595,2.136,228.13,0
London,1,4.765,0.334,124.18,0
London,1,4.961,0.637,868.08,0
London,2,3.856,0.459,629.6,0
London,1,7.51,1.231,295.4,0
London,2,3.859,0.476,799.41,0
London,1,4.286,0.242,256.59,0
London,1,3.723,0.737,278.46,0
London,1,4.806,1.429,194.5,0
London,1,5.81,1.105,259.18,0
London,2,3.811,0.336,629.6,0
London,1,6.077,2.128,181.57,0
London,1,6.064,1.063,180.15,0
London,1,4.859,0.421,174.75,0
London,1,7.274,1.382,220.14,0
London,2,7.305,1.367,220.14,0
London,1,4.632,1.753,155.46,0
London,1,3.776,0.984,213.55,0
London,2,4.957,0.478,567.28,0
London,1,6.178,1.125,213.55,0
London,1,4.927,1.394,202.26,0
London,1,4.521,2.023,310.92,0
London,1,4.533,2.034,330.21,0
London,1,4.066,1.769,130.77,0
London,1,4.668,2.203,330.21,0
London,1,3.516,0.563,226.72,0
London,1,0.396,0.135,392.77,0
London,1,4.579,0.344,492.49,0
London,1,3.039,0.604,213.55,0
London,1,8.047,1.895,96.9,0
London,1,8.668,1.096,108.66,0
London,1,4.221,0.507,111.48,0
London,1,5.074,1.044,194.5,0
London,1,3.825,1.8,174.98,0
London,1,6.582,2.048,259.18,0
London,1,6.214,2.259,220.14,0
London,1,9.242,5.421,116.65,0
London,1,5.02,0.697,213.55,0
London,3,5.35,0.376,1675.02,0
London,1,5.139,0.226,171.22,0
London,0,5.61,0.071,362.43,0
London,1,5.533,0.147,465.91,0
London,1,5.074,0.612,231.66,0
London,2,5.387,0.286,623.72,0
London,1,1.887,0.335,442.63,0
London,1,2.234,0.384,323.38,0
London,1,2.504,0.702,245.77,0
London,1,2.327,0.483,511.3,0
London,1,2.355,0.391,271.64,0
London,2,1.852,0.421,2200.19,0
London,1,5.262,0.064,397.23,0
London,2,2.29,0.41,1533.67,0
London,1,5.304,0.848,160.4,0
London,2,4.854,0.522,609.61,0
London,3,4.812,0.475,608.2,0
London,1,5.075,0.336,147.46,0
London,1,5.113,0.239,245.77,0
London,1,14.559,4.575,394.88,0
London,1,10.467,6.444,103.25,0
London,3,14.91,4.35,320.8,0
London,1,11.546,7.507,133.35,0
London,1,4.975,0.681,204.38,0
London,2,11.317,7.316,233.07,0
London,1,5.589,0.561,317.27,0
London,1,15.213,4.235,89.37,0
London,1,14.899,4.307,119.01,0
London,1,10.757,6.861,96.43,0
London,1,14.951,4.042,362.43,0
London,2,1.986,0.3,2070.84,0
London,1,9.901,5.719,187.45,0
London,1,14.95,4.028,103.25,0
London,1,9.902,5.874,142.29,0
London,1,9.044,5.397,116.42,0
London,1,5.178,0.539,452.97,0
London,2,9.995,5.899,90.55,0
London,1,2.63,0.135,744.14,0
London,1,10.493,6.037,116.42,0
London,1,12.98,8.894,207.2,0
London,2,1.945,0.177,935.82,0
London,1,11.378,7.571,194.03,0
London,2,14.921,4.469,341.49,0
London,1,2.284,0.441,873.02,0
London,1,2.467,0.656,452.97,0
London,1,9.847,5.827,87.73,0
London,1,2.367,0.464,375.36,0
London,1,10.845,6.614,120.18,0
London,2,10.498,6.175,310.68,0
London,1,9.878,5.861,204.38,0
London,2,1.896,0.517,2200.19,0
London,2,5.869,0.665,179.92,0
London,2,14.91,4.211,465.91,0
London,1,9.823,6.089,93.13,0
London,1,5.87,0.211,206.97,0
London,2,15.349,4.291,155.22,0
London,2,2.716,0.198,1637.15,0
London,1,15.008,4.184,359.6,0
London,1,5.547,0.13,416.75,0
London,1,15.127,4.259,87.96,0
London,1,10.774,5.57,123.0,0
London,1,10.986,6.628,90.55,0
London,3,2.174,0.32,2976.55,0
London,1,11.802,7.943,128.18,0
London,1,4.423,0.234,186.5,0
London,1,10.846,6.43,207.2,0
London,1,4.547,0.224,155.22,0
London,1,11.32,7.345,144.88,0
London,1,2.198,0.354,557.87,0
London,2,10.499,6.495,116.42,0
London,1,4.556,0.186,372.54,0
London,1,14.92,4.163,155.22,0
London,2,14.869,4.272,256.12,0
London,2,5.273,0.318,440.04,0
London,1,5.84,0.574,138.53,0
London,1,5.128,0.823,207.2,0
London,1,10.33,6.138,151.46,0
London,2,14.964,3.873,440.04,0
London,1,15.012,4.007,168.16,0
London,1,15.5,4.185,80.2,0
London,1,10.068,6.335,90.55,0
London,1,5.283,0.402,312.1,0
London,1,11.331,6.954,103.48,0
London,1,10.05,6.01,142.29,0
London,1,5.479,0.662,168.16,0
London,1,5.058,0.621,239.19,0
London,1,11.5,6.437,96.9,0
London,2,2.333,0.42,626.54,0
London,1,5.56,0.347,258.71,0
London,1,15.127,4.259,87.96,0
